52:15.2;RX;99;0;0;0.099;0
52:15.2;RX;199;0;0;0.199;0
52:15.3;RX;299;0;0;0.299;0
52:15.4;RX;399;0;0;0.399;0
52:15.5;RX;499;0;0;0.499;0
52:15.6;RX;599;0;0;0.599;0
52:15.7;RX;699;0;0;0.699;0
52:15.8;RX;799;0;0;0.799;0
52:15.9;RX;899;0;0;0.899;0
52:16.1;RX;999;0;0;0.999;0
52:16.2;RX;1099;0;0;1.099;0
52:16.3;RX;1199;0;0;1.199;0
52:16.4;RX;1299;0;0.033;1.299;0
52:16.4;RX;1399;0;0;1.399;0
52:16.5;RX;1499;0;0;1.499;0
52:16.6;RX;1599;0;0;1.599;0
52:16.7;RX;1699;0;0;1.699;0
52:16.8;RX;1799;0;0;1.799;0
52:16.9;RX;1899;0;0;1.899;0
52:17.0;RX;1999;0;0;1.999;0
52:17.1;RX;2099;0;0;2.099;0
52:17.2;RX;2199;0;0;2.199;0
52:17.4;RX;2299;0;0;2.299;0
52:17.5;RX;2399;0;0;2.399;0
52:17.6;RX;2499;0;0.06;2.499;0
52:17.6;RX;2599;0;0;2.599;0
52:17.7;RX;2699;0;0;2.699;0
52:17.8;RX;2799;0;0;2.799;0
52:17.9;RX;2899;0;0;2.899;0
52:18.0;RX;2999;0;0;2.999;0
52:18.1;RX;3099;0;0;3.099;0
52:18.2;RX;3199;0;0;3.199;0
52:18.3;RX;3299;0;0;3.299;0
52:18.4;RX;3399;0;0;3.399;0
52:18.5;RX;3499;0;0;3.499;0
52:18.7;RX;3599;0;0;3.599;0
52:18.8;RX;3699;0;0;3.699;0
52:18.9;RX;3799;0;0;3.799;0
52:19.0;RX;3899;0;0;3.899;0
52:19.0;RX;3999;0;0;3.999;0
52:19.1;RX;4099;0;0;4.099;0
52:19.2;RX;4199;0;0;4.199;0
52:19.3;RX;4299;0;0;4.299;0
52:19.4;RX;4399;0;0;4.399;0
52:19.5;RX;4499;0;0;4.499;0
52:19.6;RX;4599;0;0;4.599;0
52:19.7;RX;4699;0;0;4.699;0
52:19.8;RX;4799;0;0;4.799;0
52:20.0;RX;4899;0;0;4.899;0
52:20.1;RX;4999;0;0;4.999;0
52:20.2;RX;5099;0;0;5.099;0
52:20.3;RX;5199;0;0;5.199;0
52:20.3;RX;5299;0;0;5.299;0
52:20.4;RX;5399;0;0;5.399;0
52:20.5;RX;5499;30;0;5.499;60
52:20.6;RX;5599;30;0.621;5.599;59
52:20.7;RX;5699;30;1.4;5.699;59
52:20.8;RX;5799;30;2.429;5.799;58
52:20.9;RX;5899;30;2.967;5.899;57
52:21.0;RX;5999;30;3.853;5.999;56
52:21.2;RX;6099;30;4.836;6.099;55
52:21.3;RX;6199;30;5.574;6.199;54
52:21.4;RX;6299;30;6.455;6.299;54
52:21.5;RX;6399;30;6.786;6.399;53
52:21.5;RX;6499;30;7.381;6.499;53
52:21.6;RX;6599;30;9.39;6.599;51
52:21.7;RX;6699;30;9.145;6.699;51
52:21.8;RX;6799;30;10.204;6.799;50
52:21.9;RX;6899;30;10.717;6.899;49
52:22.0;RX;6999;30;11.451;6.999;49
52:22.1;RX;7099;30;11.838;7.099;48
52:22.2;RX;7199;30;13.515;7.199;46
52:22.4;RX;7299;30;13.414;7.299;47
52:22.5;RX;7399;30;14.128;7.399;46
52:22.6;RX;7499;30;14.036;7.499;46
52:22.6;RX;7599;30;15.707;7.599;44
52:22.7;RX;7699;30;15.46;7.699;45
52:22.8;RX;7799;30;16.091;7.799;44
52:22.9;RX;7899;30;16.667;7.899;43
52:23.0;RX;7999;30;17.765;7.999;42
52:23.1;RX;8099;30;17.265;8.099;43
52:23.2;RX;8199;30;18.853;8.199;41
52:23.3;RX;8299;30;18.423;8.299;42
52:23.4;RX;8399;30;19.117;8.399;41
52:23.6;RX;8499;30;19.979;8.499;40
52:23.7;RX;8599;30;19.996;8.599;40
52:23.8;RX;8699;30;21.987;8.699;38
52:23.8;RX;8799;30;21.055;8.799;39
52:23.9;RX;8899;30;21.583;8.899;38
52:24.0;RX;8999;30;22.518;8.999;37
52:24.1;RX;9099;30;22.015;9.099;38
52:24.2;RX;9199;30;23.851;9.199;36
52:24.3;RX;9299;30;23.607;9.299;36
52:24.4;RX;9399;30;23.695;9.399;36
52:24.5;RX;9499;30;24.596;9.499;35
52:24.6;RX;9599;30;25.191;9.599;35
52:24.7;RX;9699;30;25.32;9.699;35
52:24.9;RX;9799;30;25.238;9.799;35
52:25.0;RX;9899;30;25.868;9.899;34
52:25.1;RX;9999;30;25.897;9.999;34
52:25.2;RX;10099;30;25.956;10.099;34
52:25.2;RX;10199;30;27.385;10.199;33
52:25.3;RX;10299;30;27.065;10.299;33
52:25.4;RX;10399;30;27.6;10.399;32
52:25.5;RX;10499;30;27.247;10.499;33
52:25.6;RX;10599;30;27.379;10.599;33
52:25.7;RX;10699;30;28.161;10.699;32
52:25.8;RX;10799;30;28.023;10.799;32
52:25.9;RX;10899;30;28.537;10.899;31
52:26.0;RX;10999;30;29.246;10.999;31
52:26.1;RX;11099;30;28.928;11.099;31
52:26.2;RX;11199;30;29.332;11.199;31
52:26.4;RX;11299;30;29.104;11.299;31
52:26.5;RX;11399;30;29.971;11.399;0
52:26.6;RX;11499;30;29.936;11.499;0
52:26.6;RX;11599;30;29.78;11.599;30
52:26.7;RX;11699;30;29.978;11.699;0
52:26.8;RX;11799;30;29.904;11.799;0
52:26.9;RX;11899;30;29.191;11.899;31
52:27.0;RX;11999;30;30.135;11.999;0
52:27.1;RX;12099;30;30.158;12.099;0
52:27.2;RX;12199;30;30.097;12.199;0
52:27.3;RX;12299;30;30.123;12.299;0
52:27.5;RX;12399;30;31.884;12.399;32
52:27.6;RX;12499;30;29.912;12.499;0
52:27.7;RX;12599;30;29.903;12.599;0
52:27.8;RX;12699;30;30.006;12.699;0
52:27.8;RX;12800;30;29.907;12.8;0
52:27.9;RX;12899;30;29.999;12.899;0
52:28.0;RX;12999;30;29.893;12.999;0
52:28.1;RX;13099;30;29.96;13.099;0
52:28.2;RX;13199;30;29.957;13.199;0
52:28.3;RX;13299;30;29.946;13.299;0
52:28.4;RX;13399;30;29.93;13.399;0
52:28.5;RX;13499;30;29.811;13.499;0
52:28.7;RX;13599;30;29.866;13.599;0
52:28.8;RX;13699;30;30;13.699;0
52:28.9;RX;13799;30;29.854;13.799;0
52:29.0;RX;13899;30;29.864;13.899;0
52:29.0;RX;13999;30;29.914;13.999;0
52:29.1;RX;14099;30;30.001;14.099;0
52:29.2;RX;14199;30;29.901;14.199;0
52:29.3;RX;14299;30;29.938;14.299;0
52:29.4;RX;14399;30;29.92;14.399;0
52:29.5;RX;14499;30;29.954;14.499;0
52:29.6;RX;14599;30;29.951;14.599;0
52:29.7;RX;14699;30;29.909;14.699;0
52:29.8;RX;14799;30;29.941;14.799;0
52:30.0;RX;14899;30;29.915;14.899;0
52:30.1;RX;14999;30;29.854;14.999;0
52:30.2;RX;15099;30;29.926;15.099;0
52:30.2;RX;15199;30;29.98;15.199;0
52:30.3;RX;15299;30;29.858;15.299;0
52:30.4;RX;15399;30;29.936;15.399;0
52:30.5;RX;15499;30;29.875;15.499;0
52:30.6;RX;15599;30;29.915;15.599;0
52:30.7;RX;15699;80;29.786;15.699;80
52:30.8;RX;15799;80;32.2;15.799;78
52:30.9;RX;15899;80;33.029;15.899;77
52:31.0;RX;15999;80;34.413;15.999;76
52:31.1;RX;16099;80;36.011;16.099;74
52:31.3;RX;16199;80;37.925;16.199;72
52:31.4;RX;16299;80;38.116;16.299;72
52:31.5;RX;16399;80;38.664;16.399;71
52:31.5;RX;16499;80;40.823;16.499;69
52:31.6;RX;16599;80;41.385;16.599;69
52:31.7;RX;16699;80;42.94;16.699;67
52:31.8;RX;16799;80;43.76;16.799;66
52:31.9;RX;16900;80;44.157;16.9;66
52:32.0;RX;16999;80;46.426;16.999;64
52:32.1;RX;17099;80;47.202;17.099;63
52:32.2;RX;17199;80;49.127;17.199;61
52:32.3;RX;17299;80;49.96;17.299;60
52:32.4;RX;17399;80;50.913;17.399;59
52:32.6;RX;17499;80;51.86;17.499;58
52:32.7;RX;17599;80;51.778;17.599;58
52:32.8;RX;17699;80;53.298;17.699;57
52:32.9;RX;17799;80;54.518;17.799;55
52:32.9;RX;17899;80;55.03;17.899;55
52:33.0;RX;17999;80;55.791;17.999;54
52:33.1;RX;18099;80;58.423;18.099;52
52:33.2;RX;18199;80;57.737;18.199;52
52:33.3;RX;18299;80;58.719;18.299;51
52:33.4;RX;18399;80;58.539;18.399;51
52:33.5;RX;18499;80;60.245;18.499;50
52:33.6;RX;18599;80;61.353;18.599;49
52:33.8;RX;18699;80;62.105;18.699;48
52:33.9;RX;18799;80;63.108;18.799;47
52:34.0;RX;18899;80;63.97;18.899;46
52:34.0;RX;18999;80;64.436;18.999;46
52:34.1;RX;19099;80;64.868;19.099;45
52:34.2;RX;19199;80;65.454;19.199;45
52:34.3;RX;19299;80;64.809;19.299;45
52:34.4;RX;19399;80;66.429;19.399;44
52:34.5;RX;19499;80;67.737;19.499;42
52:34.6;RX;19599;80;67.348;19.599;43
52:34.7;RX;19699;80;67.974;19.699;42
52:34.9;RX;19799;80;69.068;19.799;41
52:35.0;RX;19899;80;69.069;19.899;41
52:35.1;RX;19999;80;69.686;19.999;40
52:35.1;RX;20099;80;70.876;20.099;39
52:35.2;RX;20199;80;71.06;20.199;39
52:35.3;RX;20299;80;72.103;20.299;38
52:35.4;RX;20399;80;71.827;20.399;38
52:35.5;RX;20500;80;73.015;20.5;37
52:35.6;RX;20599;80;73.547;20.599;36
52:35.7;RX;20699;80;73.983;20.699;36
52:35.8;RX;20799;80;73.913;20.799;36
52:35.9;RX;20899;80;74.702;20.899;35
52:36.1;RX;20999;80;75.324;20.999;35
52:36.2;RX;21099;80;76.112;21.099;34
52:36.3;RX;21199;80;75.935;21.199;34
52:36.3;RX;21299;80;76.374;21.299;34
52:36.4;RX;21399;80;76.96;21.399;33
52:36.5;RX;21499;80;77.758;21.499;32
52:36.6;RX;21599;80;77.696;21.599;32
52:36.7;RX;21699;80;78.301;21.699;32
52:36.8;RX;21799;80;78.407;21.799;32
52:36.9;RX;21899;80;78.716;21.899;31
52:37.0;RX;21999;80;79.587;21.999;30
52:37.1;RX;22099;80;79.756;22.099;30
52:37.3;RX;22199;80;79.177;22.199;31
52:37.4;RX;22299;80;78.923;22.299;31
52:37.5;RX;22399;80;79.843;22.399;0
52:37.5;RX;22499;80;78.516;22.499;31
52:37.6;RX;22599;80;78.453;22.599;32
52:37.7;RX;22699;80;79.933;22.699;0
52:37.8;RX;22799;80;79.9;22.799;0
52:37.9;RX;22899;80;80.229;22.899;30
52:38.0;RX;22999;80;79.343;22.999;31
52:38.1;RX;23099;80;84.48;23.099;34
52:38.2;RX;23199;80;79.835;23.199;0
52:38.4;RX;23300;80;79.996;23.3;0
52:38.5;RX;23399;80;79.917;23.399;0
52:38.6;RX;23499;80;80.004;23.499;0
52:38.6;RX;23599;80;79.951;23.599;0
52:38.7;RX;23699;80;80.093;23.699;0
52:38.8;RX;23799;80;79.976;23.799;0
52:38.9;RX;23899;80;80.017;23.899;0
52:39.0;RX;23999;80;80.005;23.999;0
52:39.1;RX;24100;80;79.989;24.1;0
52:39.2;RX;24199;80;80.004;24.199;0
52:39.3;RX;24299;80;79.976;24.299;0
52:39.4;RX;24399;80;80.097;24.399;0
52:39.5;RX;24499;80;80.022;24.499;0
52:39.7;RX;24599;80;79.976;24.599;0
52:39.8;RX;24699;80;80.064;24.699;0
52:39.9;RX;24799;80;80.074;24.799;0
52:39.9;RX;24899;80;80.042;24.899;0
52:40.0;RX;24999;80;80.021;24.999;0
52:40.1;RX;25099;80;79.971;25.099;0
52:40.2;RX;25199;80;80.034;25.199;0
52:40.3;RX;25299;80;79.96;25.299;0
52:40.4;RX;25399;80;79.979;25.399;0
52:40.5;RX;25499;80;79.988;25.499;0
52:40.7;RX;25599;80;80.051;25.599;0
52:40.8;RX;25699;80;79.973;25.699;0
52:40.9;RX;25799;80;80.045;25.799;0
52:41.0;RX;25899;80;80.018;25.899;0
52:41.0;RX;25999;80;80.003;25.999;0
52:41.1;RX;26099;80;79.964;26.099;0
52:41.2;RX;26199;80;79.966;26.199;0
52:41.3;RX;26299;80;79.972;26.299;0
52:41.4;RX;26399;80;80.057;26.399;0
52:41.5;RX;26499;80;80.039;26.499;0
52:41.6;RX;26599;80;79.988;26.599;0
52:41.7;RX;26699;80;80.101;26.699;0
52:41.8;RX;26799;80;80.007;26.799;0
52:42.0;RX;26899;80;79.942;26.899;0
52:42.1;RX;26999;80;80.025;26.999;0
52:42.2;RX;27099;80;79.899;27.099;0
52:42.2;RX;27199;80;80.065;27.199;0
52:42.3;RX;27299;80;80;27.299;0
52:42.4;RX;27399;80;79.997;27.399;0
52:42.5;RX;27499;80;79.963;27.499;0
52:42.6;RX;27599;80;79.998;27.599;0
52:42.7;RX;27699;150;80.289;27.699;100
52:42.8;RX;27800;150;82.079;27.8;98
52:42.9;RX;27899;150;84.265;27.899;96
52:43.1;RX;27999;150;86.062;27.999;94
52:43.2;RX;28099;150;87.79;28.099;92
52:43.3;RX;28199;150;90.102;28.199;90
52:43.4;RX;28299;150;90.48;28.299;90
52:43.4;RX;28399;150;93.422;28.399;87
52:43.5;RX;28499;150;95.973;28.499;84
52:43.6;RX;28599;150;96.786;28.599;83
52:43.7;RX;28699;150;98.321;28.699;82
52:43.8;RX;28799;150;100.225;28.799;80
52:43.9;RX;28899;150;101.288;28.899;79
52:44.0;RX;28999;150;102.307;28.999;78
52:44.1;RX;29099;150;103.193;29.099;77
52:44.3;RX;29199;150;105.919;29.199;74
52:44.4;RX;29299;150;107.16;29.299;73
52:44.5;RX;29399;150;107.836;29.399;72
52:44.5;RX;29499;150;109.462;29.499;71
52:44.6;RX;29599;150;110.614;29.599;69
52:44.7;RX;29699;150;112.233;29.699;68
52:44.8;RX;29799;150;114.272;29.799;66
52:44.9;RX;29899;150;115.804;29.899;64
52:45.0;RX;29999;150;116.072;29.999;64
52:45.1;RX;30099;150;117.668;30.099;62
52:45.3;RX;30199;150;119.033;30.199;61
52:45.4;RX;30299;150;120.484;30.299;60
52:45.5;RX;30399;150;121.675;30.399;58
52:45.5;RX;30499;150;122.347;30.499;58
52:45.6;RX;30599;150;123.093;30.599;57
52:45.7;RX;30699;150;123.955;30.699;56
52:45.8;RX;30799;150;124.755;30.799;55
52:45.9;RX;30899;150;125.571;30.899;54
52:46.0;RX;30999;150;125.639;30.999;54
52:46.1;RX;31099;150;128.001;31.099;52
52:46.2;RX;31199;150;128.503;31.199;51
52:46.4;RX;31299;150;129.744;31.299;50
52:46.5;RX;31399;150;130.482;31.399;50
52:46.6;RX;31499;150;131.823;31.499;48
52:46.7;RX;31599;150;132.209;31.599;48
52:46.7;RX;31699;150;134.608;31.699;45
52:46.8;RX;31799;150;134.654;31.799;45
52:46.9;RX;31899;150;134.448;31.899;46
52:47.0;RX;31999;150;135.365;31.999;45
52:47.1;RX;32099;150;135.454;32.099;45
52:47.2;RX;32199;150;136.043;32.199;44
52:47.3;RX;32299;150;137.174;32.299;43
52:47.4;RX;32399;150;139.112;32.399;41
52:47.6;RX;32499;150;138.804;32.499;41
52:47.7;RX;32599;150;139.2;32.599;41
52:47.8;RX;32699;150;140.442;32.699;40
52:47.9;RX;32800;150;140.192;32.8;40
52:47.9;RX;32899;150;141.907;32.899;38
52:48.0;RX;32999;150;141.978;32.999;38
52:48.1;RX;33099;150;142.404;33.099;38
52:48.2;RX;33199;150;142.98;33.199;37
52:48.3;RX;33299;150;144.019;33.299;36
52:48.4;RX;33399;150;144.435;33.399;36
52:48.5;RX;33499;150;144.714;33.499;35
52:48.6;RX;33599;150;145.381;33.599;35
52:48.7;RX;33699;150;146.134;33.699;34
52:48.9;RX;33799;150;145.622;33.799;34
52:49.0;RX;33899;150;146.204;33.899;34
52:49.1;RX;33999;150;147.226;33.999;33
52:49.1;RX;34099;150;147.418;34.099;33
52:49.2;RX;34199;150;148.024;34.199;32
52:49.3;RX;34299;150;148.104;34.299;32
52:49.4;RX;34399;150;148.199;34.399;32
52:49.5;RX;34499;150;148.35;34.499;32
52:49.6;RX;34599;150;149.103;34.599;31
52:49.7;RX;34699;150;149.667;34.699;30
52:49.8;RX;34799;150;149.91;34.799;0
52:49.9;RX;34899;150;149.877;34.899;0
52:50.1;RX;34999;150;149.966;34.999;0
52:50.2;RX;35099;150;149.966;35.099;0
52:50.3;RX;35199;150;149.831;35.199;0
52:50.4;RX;35299;150;149.943;35.299;0
52:50.4;RX;35399;150;149.94;35.399;0
52:50.5;RX;35499;150;150.102;35.499;0
52:50.6;RX;35599;150;149.905;35.599;0
52:50.7;RX;35699;150;149.911;35.699;0
52:50.8;RX;35799;150;150.006;35.799;0
52:50.9;RX;35899;150;149.997;35.899;0
52:51.0;RX;35999;150;149.968;35.999;0
52:51.1;RX;36099;150;150.042;36.099;0
52:51.2;RX;36199;150;150.003;36.199;0
52:51.4;RX;36299;150;149.899;36.299;0
52:51.5;RX;36399;150;150.06;36.399;0
52:51.6;RX;36499;150;150.001;36.499;0
52:51.7;RX;36599;150;149.964;36.599;0
52:51.7;RX;36699;150;150.054;36.699;0
52:51.8;RX;36799;150;149.985;36.799;0
52:51.9;RX;36899;150;150.026;36.899;0
52:52.0;RX;36999;150;149.986;36.999;0
52:52.1;RX;37099;150;150.037;37.099;0
52:52.2;RX;37199;150;149.997;37.199;0
52:52.3;RX;37299;150;150.008;37.299;0
52:52.4;RX;37399;150;149.902;37.399;0
52:52.5;RX;37499;150;149.923;37.499;0
52:52.6;RX;37599;150;149.954;37.599;0
52:52.8;RX;37699;150;149.952;37.699;0
52:52.9;RX;37799;150;149.952;37.799;0
52:53.0;RX;37899;150;149.985;37.899;0
52:53.0;RX;37999;150;150.022;37.999;0
52:53.1;RX;38099;150;149.987;38.099;0
52:53.2;RX;38199;150;149.937;38.199;0
52:53.3;RX;38299;150;150.048;38.299;0
52:53.4;RX;38399;150;150.022;38.399;0
52:53.5;RX;38499;150;150.056;38.499;0
52:53.6;RX;38599;150;149.857;38.599;0
52:53.8;RX;38699;150;149.928;38.699;0
52:53.9;RX;38799;150;150.011;38.799;0
52:54.0;RX;38899;150;149.942;38.899;0
52:54.0;RX;38999;150;149.886;38.999;0
52:54.1;RX;39099;150;150.108;39.099;0
52:54.2;RX;39199;180;150.098;39.199;60
52:54.3;RX;39299;180;151.05;39.299;59
52:54.4;RX;39399;180;152.458;39.399;58
52:54.5;RX;39499;180;153.668;39.499;56
52:54.6;RX;39599;180;154.273;39.599;56
52:54.7;RX;39699;180;155.355;39.699;55
52:54.8;RX;39799;180;156.678;39.799;53
52:55.0;RX;39899;180;157.356;39.899;53
52:55.1;RX;39999;180;158.658;39.999;51
52:55.2;RX;40099;180;159.286;40.099;51
52:55.2;RX;40199;180;160.035;40.199;50
52:55.3;RX;40299;180;160.303;40.299;50
52:55.4;RX;40399;180;161.976;40.399;48
52:55.5;RX;40499;180;163.115;40.499;47
52:55.6;RX;40599;180;163.836;40.599;46
52:55.7;RX;40699;180;164.389;40.699;46
52:55.8;RX;40799;180;165.424;40.799;45
52:55.9;RX;40899;180;165.577;40.899;44
52:56.0;RX;40999;180;166.465;40.999;44
52:56.1;RX;41099;180;166.624;41.099;43
52:56.3;RX;41199;180;168.009;41.199;42
52:56.4;RX;41299;180;169.75;41.299;40
52:56.5;RX;41399;180;169.322;41.399;41
52:56.5;RX;41499;180;170.325;41.499;40
52:56.6;RX;41599;180;171.249;41.599;39
52:56.7;RX;41699;180;171.594;41.699;38
52:56.8;RX;41799;180;171.985;41.799;38
52:56.9;RX;41899;180;172.466;41.899;38
52:57.0;RX;41999;180;173.267;41.999;37
52:57.1;RX;42099;180;173.487;42.099;37
52:57.2;RX;42199;180;174.47;42.199;36
52:57.4;RX;42299;180;174.717;42.299;35
52:57.5;RX;42399;180;175.308;42.399;35
